NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape|ICON
WAY|Di che superficie è fatta la strada?|111.0|tipo_fondo|3.0|no|asfalto, bettonella, cemento, stabilizzato, asfalto e bettonella, ghiaia, porfido, legno, autobloccante, pavimentato|LINESTRING (1290918.98035716 5596116.748425081, 1290917.848763121 5596117.320920776, 1290839.478520945 5596156.544679577, 1290777.443355659 5596190.452511797, 1290756.31306195 5596200.006718275, 1290735.900149291 5596216.195416721, 1290726.746804322 5596222.461884521, 1290717.879891378 5596227.1845075, 1290705.898506497 5596241.049307262, 1290689.645227383 5596259.500466562, 1290681.01704712 5596271.723128611)|radio_button_checked
WAY|Su cosa si trova la ciclabile?|111.0|sede|3.0|no|su marciapiede, rilevato, rampa, in argine, in trincea, su ponte, A raso|LINESTRING (1290918.98035716 5596116.748425081, 1290917.848763121 5596117.320920776, 1290839.478520945 5596156.544679577, 1290777.443355659 5596190.452511797, 1290756.31306195 5596200.006718275, 1290735.900149291 5596216.195416721, 1290726.746804322 5596222.461884521, 1290717.879891378 5596227.1845075, 1290705.898506497 5596241.049307262, 1290689.645227383 5596259.500466562, 1290681.01704712 5596271.723128611)|radio_button_checked
WAY|Su cosa si trova la strada ciclabile?|111.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1290918.98035716 5596116.748425081, 1290917.848763121 5596117.320920776, 1290839.478520945 5596156.544679577, 1290777.443355659 5596190.452511797, 1290756.31306195 5596200.006718275, 1290735.900149291 5596216.195416721, 1290726.746804322 5596222.461884521, 1290717.879891378 5596227.1845075, 1290705.898506497 5596241.049307262, 1290689.645227383 5596259.500466562, 1290681.01704712 5596271.723128611)|radio_button_checked
WAY|La strada è illuminata?|434.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1292656.177152778 5600055.565844515, 1292655.414034632 5600059.555556884, 1292654.684634136 5600062.727029837, 1292653.583877328 5600067.534160209)|radio_button_checked
WAY|E' un centro abitato?|434.0|c_abitato|2.0|no|sì, no|LINESTRING (1292656.177152778 5600055.565844515, 1292655.414034632 5600059.555556884, 1292654.684634136 5600062.727029837, 1292653.583877328 5600067.534160209)|radio_button_checked
WAY|La segnaletica è orizzontale, verticale o entrambi?|533.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)|radio_button_checked
WAY|La strada è una corsia riservata o no?|533.0|illuminaz|3.0|no|SEDE PROMISCUA PEDONALI E CICLABILI, CORSIA RISERVATA SU MARCIAPIEDE, SEDE PROPRIA, CORSIA RISERVATA SU SEDE STRADALE, SEDE PROMISCUA CICLABILI E VEICOLARI ZTL|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)|radio_button_checked
WAY|La strada è illuminata?|533.0|note_illum|3.0|no|si a tratti, si, no|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)|radio_button_checked
WAY|E' una strada a doppio senso o senso unico?|533.0|senso_marc|3.0|no|doppio senso, senso unico|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)|radio_button_checked
WAY|E' un centro abitato?|533.0|c_abitato|2.0|no|sì, no|LINESTRING (1290354.154082976 5590710.526162679, 1290374.228688976 5590694.411653426, 1290389.946217103 5590682.924326795, 1290420.710679175 5590660.478659681, 1290442.443628456 5590644.506550343, 1290464.429784935 5590625.778864429, 1290521.273189331 5590578.637401741, 1290568.342563636 5590541.772341999, 1290574.660355915 5590535.904169924, 1290631.111842632 5590492.7251139, 1290648.114471268 5590478.620051645, 1290664.688062676 5590467.276120284, 1290688.029935016 5590448.157264438, 1290704.889477398 5590434.917375427, 1290775.672074769 5590379.77620631, 1290785.032765657 5590372.955378648, 1290824.101447011 5590342.519476296, 1290846.629687054 5590324.805741667, 1290864.675078233 5590311.180167621, 1290867.993160869 5590307.984419613, 1290896.009005006 5590285.284116327, 1290907.028587086 5590276.694344077, 1290941.750102497 5590249.238402222, 1290947.921264474 5590244.358550855, 1290954.089237287 5590239.48121463, 1290969.783289053 5590227.304611799, 1291005.977990624 5590198.163200851, 1291014.997786927 5590191.353202097, 1291028.011042546 5590180.978225293, 1291033.993145418 5590175.462763784, 1291052.708127202 5590161.473526887, 1291059.88772263 5590155.925168266, 1291158.625612492 5590078.862078822, 1291259.031573076 5590000.713418284, 1291267.397166453 5589994.779381342, 1291330.91679534 5589946.224689195, 1291367.783384003 5589914.777308086, 1291373.501562821 5589909.617797367, 1291407.220122608 5589883.076339463, 1291434.014460354 5589861.462780097, 1291460.808669531 5589839.849196364, 1291467.414409267 5589833.734392617, 1291490.926263001 5589815.825706115, 1291514.438023078 5589797.916996414, 1291531.428057471 5589782.984278057, 1291535.063513678 5589778.807378531, 1291538.698966552 5589774.630479554, 1291542.845316868 5589769.149078009, 1291546.99166222 5589763.667678005, 1291553.503205206 5589754.604595967, 1291560.014735325 5589745.541518635, 1291578.203727662 5589710.644992251, 1291591.797258306 5589684.385947904, 1291613.276331988 5589643.114514616, 1291621.161926394 5589628.10208675, 1291629.47099081 5589611.975556633, 1291645.472985643 5589577.646155704, 1291680.058060041 5589515.110519973, 1291712.487544497 5589454.122826667, 1291722.320920404 5589439.602392694, 1291731.076340506 5589423.089407898, 1291739.831729439 5589406.576445496, 1291749.906699846 5589388.175908644, 1291759.981630233 5589369.775398918, 1291769.594955956 5589351.295980746, 1291788.824730019 5589314.524675213, 1291798.44117872 5589296.232787082, 1291809.558001 5589275.862739843, 1291823.967784713 5589249.297027637, 1291832.860540533 5589234.255433926, 1291839.869573537 5589220.565203092, 1291846.878585884 5589206.874988016, 1291854.757622926 5589191.681253335, 1291862.636634185 5589176.487537903, 1291870.334637615 5589161.393435588, 1291878.032616035 5589146.299352469, 1291879.959409787 5589143.286287937, 1291886.066856849 5589133.127850726, 1291904.154094956 5589097.963237683, 1291915.497940307 5589076.110663897, 1291929.273630526 5589049.935333551, 1291943.049243035 5589023.760059738, 1291949.313856027 5589012.675487342, 1291976.520114924 5588960.893355957, 1291986.038548645 5588950.997640802, 1292033.755309865 5588888.227229322, 1292072.575678102 5588837.456271276, 1292088.285355218 5588817.121117654, 1292095.280029399 5588806.013198415, 1292104.567672654 5588785.984061627, 1292110.990200554 5588765.578331728, 1292112.516914303 5588741.458116602, 1292114.301419676 5588733.827459962, 1292115.570771477 5588654.19923357, 1292114.839698276 5588647.322540585, 1292115.84197244 5588638.437483444, 1292119.138780181 5588626.527653486, 1292126.517037496 5588610.057324608, 1292133.704210504 5588599.130966552, 1292148.598697868 5588579.192032016, 1292163.493120401 5588559.253118524, 1292179.257248098 5588537.719766993, 1292195.021301743 5588516.186441082, 1292216.844295224 5588480.255214911, 1292240.156268808 5588444.651196418, 1292250.790052586 5588426.600835321, 1292261.423794819 5588408.550498726, 1292270.787174542 5588390.91339838, 1292280.150518666 5588373.276323548, 1292289.332940122 5588355.827114071, 1292298.515327049 5588338.377929721, 1292303.785517835 5588324.9322122, 1292309.313400461 5588313.871965867, 1292326.776846514 5588273.658213326, 1292330.998013982 5588267.802642494, 1292338.00558383 5588254.113521436, 1292345.013133033 5588240.424416136, 1292360.295803954 5588212.635880952, 1292362.491303442 5588207.380588843, 1292367.963107646 5588199.554334134, 1292365.278827712 5588196.061247831, 1292360.389614236 5588193.530270611)|radio_button_checked
