NODE OR WAY|QUESTION|ID|KEY|SCORE|VALIDATING|ANSWERS|shape
WAY|Su cosa si trova la strada ciclabile?|508.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294999.64998525 5597770.24905824, 1294992.37211215 5597767.59923898, 1294989.32305048 5597767.21734597, 1294983.63659883 5597764.35536882, 1294973.82405774 5597757.45805711, 1294964.42462631 5597754.26469612, 1294954.17396107 5597747.83380818, 1294939.15401489 5597738.05889464, 1294929.08433519 5597733.09433682, 1294924.60272424 5597727.94798437, 1294921.8856143 5597721.93158627)
WAY|Su cosa si trova la strada ciclabile?|187.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1296570.6360634 5597282.18263124, 1296567.96067601 5597284.39669703, 1296565.15574833 5597285.03977987, 1296557.97682322 5597283.93567849, 1296539.66516193 5597280.83289379, 1296512.59869536 5597276.441196, 1296466.97935152 5597273.6012711, 1296449.65722805 5597271.96240433, 1296421.32552493 5597267.01998875)
WAY|Su cosa si trova la strada ciclabile?|188.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1296421.32552493 5597267.01998875, 1296407.68104054 5597264.63969958, 1296301.62554029 5597247.43969387, 1296239.11324246 5597235.53666838, 1296142.47489867 5597219.53932379, 1296129.99833224 5597216.92246136, 1296103.89605615 5597212.39830722, 1296059.79711146 5597205.43739545, 1296036.3713363 5597200.82564756, 1296013.29102436 5597196.53860513, 1295902.01089946 5597177.17307419, 1295892.15102747 5597175.14296306, 1295884.0858256 5597173.65053023, 1295877.79281502 5597172.85109963, 1295867.1467339 5597170.66995084, 1295863.59811591 5597170.00178588, 1295844.30619308 5597167.08690431, 1295841.54929204 5597166.56956521, 1295832.92364992 5597164.95706933, 1295810.53437476 5597161.31905941, 1295800.60519915 5597159.79478861, 1295785.94875927 5597157.0805668, 1295747.2140146 5597150.27919741, 1295727.09054832 5597144.21478012, 1295712.1513958 5597132.77258485, 1295706.74288349 5597126.06014634, 1295704.81584281 5597123.43467037, 1295702.49443892 5597118.97383232, 1295700.46409094 5597113.15934029)
WAY|Su cosa si trova la strada ciclabile?|504.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1295643.46100746 5597669.83174145, 1295658.15584664 5597688.55237681, 1295658.57018652 5597692.13172254, 1295656.54402155 5597703.27579093, 1295657.21911345 5597709.82919503, 1295666.71987798 5597726.18552655)
WAY|La segnaletica è orizzontale, verticale o entrambi?|720.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1291695.885358355 5594602.949370845, 1291715.465860376 5594611.148008112)
WAY|Su cosa si trova la strada ciclabile?|720.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291695.885358355 5594602.949370845, 1291715.465860376 5594611.148008112)
WAY|Su cosa si trova la strada ciclabile?|1296.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291910.36334579 5595533.0916599, 1291929.04040176 5595559.87111643, 1291947.21988579 5595588.50266035, 1291964.84867713 5595614.83698609, 1291987.62146459 5595650.26576443, 1291990.18131351 5595658.16613806, 1291989.40060026 5595666.09424884, 1291987.20544228 5595669.59753448, 1291983.9541337 5595672.41637304)
WAY|Su cosa si trova la strada ciclabile?|1022.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1295123.44368918 5594085.93793767, 1295120.93525206 5594090.42466159, 1295085.8315275 5594233.42451479, 1295082.50483009 5594241.15890163, 1295075.23507928 5594246.77859702, 1295034.20210334 5594263.66492691, 1295028.77109868 5594266.23412592, 1294989.52065305 5594421.54039241, 1294932.00134596 5594661.44639729, 1294932.62083829 5594669.090141, 1294937.84451237 5594675.08876071, 1294946.56182148 5594679.66528778, 1294963.07713777 5594683.42741065, 1295000.58018411 5594690.99301321, 1295007.41629534 5594694.04182193, 1295012.3936011 5594698.17918053, 1295031.67152529 5594726.89928791, 1295033.56756623 5594731.95936264, 1295032.30768388 5594736.78564455, 1294965.87132104 5594874.67915457, 1294965.02907207 5594878.5946618, 1295032.1678171 5595002.83713825)
WAY|Su cosa si trova la strada ciclabile?|663.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291743.55789143 5599625.25601958, 1291743.10167564 5599624.86495176, 1291746.8319982 5599610.56428062, 1291752.76026504 5599583.15026731, 1291754.81795144 5599568.37828751, 1291755.74451278 5599559.15738257, 1291755.17193028 5599538.51779209, 1291753.51953324 5599519.5761426, 1291754.13991994 5599508.96460383, 1291762.01199305 5599474.13553094, 1291776.64627574 5599416.15533002, 1291792.92315767 5599352.25794847, 1291805.79361696 5599299.14948648, 1291812.249525 5599274.60791973, 1291817.9737346 5599254.46652552, 1291822.46575016 5599239.44163607, 1291830.59879483 5599204.60513197, 1291840.9458336 5599159.89408446, 1291851.44190125 5599114.39067814, 1291858.42975012 5599084.66820677, 1291874.95715297 5599012.2746349, 1291883.94030882 5598984.93903341, 1291889.60872223 5598960.33608438, 1291913.39580999 5598858.56302344, 1291934.94807274 5598771.47992004, 1291972.73784484 5598603.00129154, 1291992.64883865 5598489.19102645, 1291998.21665344 5598475.0954215, 1292005.39553645 5598458.19095248, 1292012.14997437 5598432.11023392, 1292014.15593264 5598423.26649243)
WAY|Su cosa si trova la strada ciclabile?|983.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1296590.685369967 5599720.014596227, 1296588.480321236 5599707.351598638, 1296576.235659468 5599638.356748828)
WAY|Su cosa si trova la strada ciclabile?|1406.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292447.63337339 5597390.64494811, 1292503.23585375 5597451.35924124, 1292529.1984437 5597481.0913354, 1292558.51629894 5597516.19038754, 1292606.12027792 5597568.49384494, 1292621.22642283 5597585.80083978)
WAY|La segnaletica è orizzontale, verticale o entrambi?|859.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294325.615814232 5593990.652203894, 1294258.860062158 5594018.172160469, 1294237.413525255 5594025.523006266, 1294217.220519848 5594032.19323283, 1294200.768426777 5594048.084774484, 1294188.812395802 5594057.047409131, 1294181.845927906 5594062.520653449, 1294179.74986112 5594064.764342814, 1294179.211628827 5594067.853381273)
WAY|Su cosa si trova la strada ciclabile?|859.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294325.615814232 5593990.652203894, 1294258.860062158 5594018.172160469, 1294237.413525255 5594025.523006266, 1294217.220519848 5594032.19323283, 1294200.768426777 5594048.084774484, 1294188.812395802 5594057.047409131, 1294181.845927906 5594062.520653449, 1294179.74986112 5594064.764342814, 1294179.211628827 5594067.853381273)
WAY|Su cosa si trova la strada ciclabile?|499.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1295598.98737763 5597653.22129418, 1295598.60870229 5597655.76328048, 1295571.8559792 5597686.57596904, 1295558.62112113 5597699.30342767)
WAY|Su cosa si trova la strada ciclabile?|742.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292698.725306122 5603405.79665528, 1292690.260544231 5603363.833008275, 1292680.465907302 5603312.517754758, 1292669.056606923 5603252.279461459, 1292668.377072126 5603248.533126038)
WAY|La segnaletica è orizzontale, verticale o entrambi?|989.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1298832.817683015 5596143.344914169, 1298805.440821043 5596244.976272954, 1298804.074095431 5596248.760447584, 1298801.717513202 5596251.904202473, 1298761.610224637 5596260.704202816, 1298553.150010353 5596309.337392626)
WAY|Su cosa si trova la strada ciclabile?|989.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1298832.817683015 5596143.344914169, 1298805.440821043 5596244.976272954, 1298804.074095431 5596248.760447584, 1298801.717513202 5596251.904202473, 1298761.610224637 5596260.704202816, 1298553.150010353 5596309.337392626)
WAY|Su cosa si trova la strada ciclabile?|1389.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292112.48467785 5599713.7302396, 1292115.12516169 5599713.84993501, 1292110.68122535 5599727.7581796, 1292104.12447483 5599736.04908639, 1292095.17290598 5599756.87326279, 1292079.60966529 5599826.44094506, 1292046.06530664 5599961.74673847, 1292050.90233159 5599975.43132853, 1292045.54925302 5600023.67143159, 1292049.11715811 5600024.49164502, 1292009.11855131 5600224.89588116)
WAY|La segnaletica è orizzontale, verticale o entrambi?|857.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1294418.363643885 5593977.258770042, 1294383.573222941 5593985.585204163, 1294358.279327791 5593988.325873387, 1294351.390438834 5593983.193637396)
WAY|Su cosa si trova la strada ciclabile?|857.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294418.363643885 5593977.258770042, 1294383.573222941 5593985.585204163, 1294358.279327791 5593988.325873387, 1294351.390438834 5593983.193637396)
WAY|Su cosa si trova la strada ciclabile?|741.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292734.248886743 5603486.867598428, 1292730.675589385 5603480.632519721, 1292720.210832901 5603460.886407251, 1292708.162260755 5603438.703191538, 1292702.648915483 5603426.973017956, 1292698.791512726 5603406.124870379, 1292698.725306122 5603405.79665528)
WAY|Su cosa si trova la strada ciclabile?|669.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291989.12242607 5598397.12335129, 1291985.64948422 5598393.09701899, 1291983.39272799 5598390.71906175, 1291981.1611453 5598389.12799939, 1291979.64624267 5598388.12651494, 1291977.4286457 5598386.97261577, 1291973.74649122 5598386.39102032)
WAY|Su cosa si trova la strada ciclabile?|1321.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1300486.48725493 5600085.88729337, 1300545.72980615 5600110.83651227, 1300549.96842428 5600103.08678944, 1300581.21984673 5600113.88671515)
WAY|Su cosa si trova la strada ciclabile?|436.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293013.867505807 5598308.189826457, 1293010.690941367 5598322.15561752, 1293008.235312395 5598332.069238816, 1293007.11447175 5598343.238595312, 1293005.582774597 5598347.370251541, 1293004.331018408 5598354.461701418, 1293002.185339565 5598362.509811566, 1292998.257490668 5598378.408750201, 1292995.581123438 5598392.968394695, 1292976.077632581 5598493.983607837, 1292974.188037863 5598504.250224987, 1292972.173488212 5598510.624221084, 1292970.146748404 5598522.379735613, 1292969.286641651 5598526.919394608)
WAY|Su cosa si trova la strada ciclabile?|997.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1294356.3629391 5598080.3565954, 1294359.1851266 5598064.55232817, 1294379.15928963 5597971.12066063)
WAY|La segnaletica è orizzontale, verticale o entrambi?|516.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1293164.896875235 5603466.171518846, 1293152.301198533 5603476.047459066)
WAY|Su cosa si trova la strada ciclabile?|516.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1293164.896875235 5603466.171518846, 1293152.301198533 5603476.047459066)
WAY|Su cosa si trova la strada ciclabile?|502.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1295578.74752569 5597737.81681337, 1295581.446693 5597741.87359489, 1295584.09512695 5597744.3637332, 1295590.12474367 5597744.39117933, 1295596.01746603 5597743.63893593, 1295604.6754122 5597749.89671579)
WAY|La segnaletica è orizzontale, verticale o entrambi?|1098.0|segnaletic|3.0|no|solo verticale, solo orizzontale, entrambi, nessuna|LINESTRING (1292432.60550515 5595805.9454641, 1292416.64490267 5595788.4570443, 1292408.23361393 5595777.92642761, 1292405.73818408 5595774.70633182, 1292403.84021362 5595771.46697193, 1292404.59240382 5595766.94195841, 1292376.26000624 5595778.65729819, 1292349.83025865 5595756.40548696, 1292333.80691351 5595741.61948509, 1292256.79336241 5595671.18996856, 1292188.80849593 5595611.87116073, 1292161.40678933 5595587.25016096)
WAY|Su cosa si trova la strada ciclabile?|1098.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1292432.60550515 5595805.9454641, 1292416.64490267 5595788.4570443, 1292408.23361393 5595777.92642761, 1292405.73818408 5595774.70633182, 1292403.84021362 5595771.46697193, 1292404.59240382 5595766.94195841, 1292376.26000624 5595778.65729819, 1292349.83025865 5595756.40548696, 1292333.80691351 5595741.61948509, 1292256.79336241 5595671.18996856, 1292188.80849593 5595611.87116073, 1292161.40678933 5595587.25016096)
WAY|Su cosa si trova la strada ciclabile?|1166.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291270.85258863 5592517.20196947, 1291265.66841106 5592510.96595344, 1291231.07896831 5592467.87182568, 1291219.29884499 5592455.78569672, 1291215.22350756 5592433.42461329, 1291200.85338946 5592416.26726451, 1291180.56846125 5592412.79485461, 1291159.9134871 5592397.71351209, 1291140.51543176 5592377.04478141, 1291096.22582577 5592336.49932114, 1291078.05571058 5592317.92056887, 1291038.00735896 5592280.2264499, 1291010.34030767 5592255.02507816, 1291004.68806485 5592249.53393516, 1290993.58187562 5592239.25158393, 1290984.42513896 5592231.12491266, 1290917.99062996 5592170.76509857, 1290911.86430709 5592163.69979557, 1290892.68912903 5592145.19712525, 1290876.7062485 5592130.1531972, 1290856.59224256 5592111.49319231, 1290848.90460502 5592104.71118723, 1290838.97865686 5592095.0958413, 1290829.44679716 5592086.1238497, 1290812.02289095 5592069.81412354, 1290805.38248909 5592063.65453052, 1290804.13770541 5592059.75851184)
WAY|Su cosa si trova la strada ciclabile?|1274.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1297088.62847266 5599002.6055732, 1297087.25265571 5599002.71140631, 1297083.4427042 5599003.4875068, 1297080.83218023 5599003.76972662, 1297077.86888281 5599004.36944039, 1297076.24612608 5599004.60535625, 1297074.72919868 5599005.00443365, 1297072.15395205 5599005.73423353, 1297069.61398437 5599006.29867117, 1297065.83930913 5599007.43856956, 1297064.53404714 5599007.96772972, 1297063.72472843 5599008.28668117, 1297052.80801307 5599012.6422638, 1297043.07089641 5599018.26458493, 1297033.53539903 5599024.91439812, 1297008.27115059 5599043.31026406, 1296928.6312352 5599105.81512783, 1296925.08539988 5599109.48340039)
WAY|Su cosa si trova la strada ciclabile?|650.0|livello|3.0|no|su marciapiede, su ponte, a raso e un tratto su ponte, sopraelevato, rampa accordo al ponte, sovrappasso|LINESTRING (1291579.47594253 5600092.33760516, 1291580.98638733 5600086.50395472, 1291581.85879609 5600085.3823044, 1291585.58720967 5600081.82402146, 1291596.09420317 5600074.29675597, 1291600.50020304 5600070.82086553, 1291602.01297544 5600069.41770131, 1291603.92239043 5600067.42872018, 1291605.76995984 5600065.12915244, 1291606.93993238 5600062.74719176, 1291608.20199726 5600059.99759674, 1291609.59638024 5600056.51440158, 1291611.92863337 5600048.26030248, 1291616.08475149 5600030.46608444, 1291620.47794293 5600015.21696388)
